Idade;Nivel_educacao;Avaliacao_desempenho;Experiencia_cargos_lideranca;Habilidades_competencias;Treinamento_lideranca;Feedback_supervisores;Satisfacao_trabalho;Lider;Coach;Empodera;Sucesso_membros;Orientado_resultados;Comunicador;Desenvolvimento_carreira;Estrategia_equipe;Habilidades_tecnicas
40.0;Especialização;1.0;0.0;1.0;N;0.527944003747641;3.0;N;S;N;S;N;S;S;N;N
54.0;Especialização;5.0;0.0;7.0;N;0.48081278929676596;1.0;N;S;N;S;N;S;S;N;N
49.0;Especialização;1.0;0.0;4.0;S;0.08917047718638349;2.0;N;S;N;S;N;S;S;N;N
50.0;Especialização;5.0;0.0;10.0;N;0.10216323390622195;5.0;S;N;S;S;S;S;S;S;S
18.0;Especialização;4.0;0.0;1.0;S;0.9022815704406234;4.0;N;S;N;S;N;S;S;N;N
36.0;Especialização;1.0;0.0;6.0;S;0.6301864391211986;2.0;N;S;N;S;N;S;S;N;N
19.0;Não Especifica;2.0;0.0;8.0;S;0.2623172144980064;0.0;N;S;N;S;N;S;S;N;N
70.0;Especialização;5.0;0.0;8.0;N;0.27930038921345623;3.0;N;S;N;S;N;S;S;N;N
61.0;Especialização;1.0;0.0;0.0;N;0.6101948316486301;2.0;N;S;N;S;N;S;S;N;N
43.0;Médio;3.0;0.0;6.0;S;0.4069349746356621;4.0;N;S;N;S;N;S;S;N;N
49.0;Especialização;5.0;0.0;8.0;S;0.4413241709850946;2.0;N;S;N;S;N;S;S;N;N
23.0;Médio;5.0;0.0;5.0;N;0.06064999053341902;2.0;N;S;N;S;N;S;S;N;N
49.0;Especialização;1.0;0.0;0.0;N;0.13873918710974475;1.0;N;S;N;S;N;S;S;N;N
72.0;Especialização;4.0;0.0;1.0;S;0.3933504265636626;3.0;N;S;N;S;N;S;S;N;N
21.0;Especialização;1.0;0.0;3.0;N;0.6996864199347684;0.0;N;S;N;S;N;S;S;N;N
72.0;Especialização;2.0;0.0;3.0;N;0.04802538759991315;4.0;N;S;N;S;N;S;S;N;N
28.0;Especialização;2.0;0.0;1.0;S;0.3345577928310832;5.0;N;S;N;S;N;S;S;N;N
73.0;Médio;5.0;0.0;7.0;N;0.6950719519345159;5.0;N;S;N;S;N;S;S;N;N
34.0;Médio;5.0;0.0;1.0;N;0.7920507904502913;4.0;N;S;N;S;N;S;S;N;N
55.0;Especialização;1.0;0.0;2.0;S;0.19022070409531333;0.0;N;S;N;S;N;S;S;N;N
41.0;Especialização;2.0;0.0;3.0;N;0.7314871318934572;4.0;N;S;N;S;N;S;S;N;N
22.0;Médio;2.0;0.0;8.0;S;0.9554116940790295;1.0;N;S;N;S;N;S;S;N;N
69.0;Especialização;4.0;0.0;9.0;N;0.9068121500964483;5.0;S;N;S;S;S;S;S;S;S
51.0;Não Especifica;3.0;0.0;0.0;S;0.7893760773775089;5.0;N;S;N;S;N;S;S;N;N
23.0;Especialização;4.0;0.0;;N;0.7123266860413382;2.0;N;S;N;S;N;S;S;N;N
39.0;Médio;0.0;0.0;4.0;S;0.23513830801977031;1.0;N;S;N;S;N;S;S;N;N
28.0;Especialização;4.0;0.0;6.0;N;0.6339032270481123;5.0;N;S;N;S;N;S;S;N;N
65.0;Especialização;1.0;0.0;7.0;N;0.6432739938102959;1.0;N;S;N;S;N;S;S;N;N
33.0;Especialização;3.0;0.0;4.0;N;0.4068213320926879;1.0;N;S;N;S;N;S;S;N;N
50.0;Especialização;1.0;0.0;7.0;S;0.4930154617009376;0.0;N;S;N;S;N;S;S;N;N
26.0;Especialização;0.0;0.0;9.0;N;0.6940284881747067;5.0;S;N;S;S;S;S;S;S;S
23.0;Especialização;3.0;0.0;10.0;D;0.9521015357104221;3.0;N;S;N;S;N;S;S;N;N
33.0;Médio;5.0;0.0;7.0;N;0.2953062084410316;0.0;N;S;N;S;N;S;S;N;N
46.0;Especialização;2.0;0.0;8.0;N;0.24636315195743952;0.0;N;S;N;S;N;S;S;N;N
20.0;Especialização;4.0;0.0;1.0;N;0.6018068922988716;1.0;N;S;N;S;N;S;S;N;N
37.0;Especialização;1.0;0.0;2.0;N;0.13079911144135992;3.0;N;S;N;S;N;S;S;N;N
53.0;Especialização;0.0;0.0;0.0;N;0.5825328304878139;;N;S;N;S;N;S;S;N;N
36.0;Médio;2.0;0.0;3.0;N;0.08885148507143081;3.0;N;S;N;S;N;S;S;N;N
43.0;Especialização;4.0;0.0;4.0;n;0.4905838796045088;5.0;N;S;N;S;N;S;S;N;N
20.0;Especialização;2.0;0.0;10.0;S;0.6204143747135337;1.0;N;S;N;S;N;S;S;N;N
36.0;Especialização;4.0;0.0;0.0;N;0.07010963927284186;0.0;N;S;N;S;N;S;S;N;N
37.0;Especialização;5.0;0.0;7.0;N;0.2069531519486293;3.0;N;S;N;S;N;S;S;N;N
49.0;Especialização;3.0;0.0;1.0;N;0.3353742848795249;4.0;N;S;N;S;N;S;S;N;N
24.0;Especialização;2.0;0.0;0.0;N;0.36859869518615895;0.0;N;S;N;S;N;S;S;N;N
69.0;Especialização;2.0;0.0;1.0;N;0.6761046432541584;0.0;N;S;N;S;N;S;S;N;N
58.0;Doutorado;2.0;0.0;4.0;S;0.5290213405595241;0.0;N;S;N;S;N;S;S;N;N
;Médio;3.0;0.0;8.0;N;0.3821084703053269;3.0;N;S;N;S;N;S;S;N;N
57.0;Médio;0.0;0.0;8.0;N;0.45067625434165004;2.0;N;S;N;S;N;S;S;N;N
56.0;Médio;4.0;0.0;1.0;S;0.01297667065023922;5.0;N;S;N;S;N;S;S;N;N
35.0;Médio;5.0;0.0;1.0;S;0.77052527930763;0.0;N;S;N;S;N;S;S;N;N
57.0;Especialização;2.0;0.0;2.0;S;;4.0;N;S;N;S;N;S;S;N;N
18.0;Especialização;3.0;0.0;6.0;N;0.829317492922566;4.0;N;S;N;S;N;S;S;N;N
28.0;Especialização;0.0;0.0;10.0;N;0.5409965214147301;1.0;N;S;N;S;N;S;S;N;N
45.0;Doutorado;4.0;;2.0;N;0.527819191224517;2.0;N;S;N;N;N;S;S;N;N
74.0;Doutorado;3.0;0.0;0.0;N;0.7045786277731994;2.0;N;S;N;N;N;S;S;N;N
42.0;Médio;5.0;0.0;5.0;N;0.8595595326534653;3.0;N;S;N;N;N;S;S;N;N
67.0;Especialização;5.0;0.0;2.0;S;0.9426461464796643;1.0;N;S;N;N;N;S;S;N;N
40.0;Médio;4.0;0.0;0.0;N;0.5433698872439848;3.0;N;S;N;N;N;S;S;N;N
48.0;Especialização;2.0;0.0;3.0;N;0.15065823198891826;1.0;N;S;N;N;N;S;S;N;N
47.0;Doutorado;5.0;0.0;0.0;N;0.8786309261730072;5.0;N;S;N;N;N;S;S;N;N
59.0;Especialização;0.0;0.0;0.0;S;0.040672018370114915;2.0;N;S;N;N;N;S;S;N;N
52.0;Médio;3.0;0.0;1.0;N;0.8073371707198082;5.0;N;S;S;N;N;S;S;N;N
24.0;Especialização;0.0;0.0;9.0;N;0.6804216264256481;3.0;N;S;S;N;N;S;S;N;N
33.0;Especialização;2.0;0.0;7.0;N;0.9047276074229461;1.0;N;S;S;N;N;S;S;N;N
43.0;Especialização;0.0;0.0;1.0;N;0.8974631502474468;2.0;N;S;S;N;N;S;S;N;N
65.0;Especialização;0.0;0.0;10.0;S;0.05315408543707967;2.0;N;S;S;N;N;S;S;N;N
74.0;Médio;1.0;0.0;1.0;S;0.6094464071756721;0.0;N;S;S;N;N;S;S;N;N
69.0;Especialização;0.0;0.0;10.0;S;0.12467145516820177;3.0;N;S;S;N;N;S;S;N;N
66.0;Médio;4.0;0.0;10.0;N;0.07846861174405473;0.0;N;S;S;N;N;S;S;N;N
19.0;Especialização;3.0;0.0;9.0;S;0.44827714583073053;2.0;N;S;S;N;N;S;S;N;N
18.0;Especialização;1.0;0.0;9.0;S;0.09759753984874064;3.0;N;S;S;N;N;S;S;N;N
65.0;Especialização;3.0;0.0;7.0;N;0.7279023831125928;3.0;N;S;S;N;N;S;S;N;N
29.0;Especialização;3.0;0.0;5.0;N;0.9689407105075997;5.0;N;S;S;N;N;S;S;N;N
22.0;Especialização;2.0;0.0;10.0;S;0.5695829577830928;4.0;S;N;N;S;S;S;S;S;S
54.0;Especialização;2.0;0.0;3.0;S;0.2351688695616866;1.0;N;S;S;N;N;S;S;N;N
49.0;Especialização;1.0;0.0;2.0;S;0.8432063915253954;4.0;N;S;S;N;N;S;S;N;N
72.0;Médio;5.0;0.0;0.0;S;0.853103374930026;4.0;N;S;S;N;N;S;S;N;N
26.0;Médio;2.0;;10.0;N;0.7327859723643944;2.0;N;S;S;N;N;S;S;N;N
58.0;Especialização;2.0;0.0;2.0;N;0.6151321848133509;5.0;N;S;S;N;N;S;S;N;N
52.0;Especialização;2.0;0.0;8.0;S;0.867792454751724;1.0;N;S;S;N;N;S;S;N;N
36.0;Médio;3.0;0.0;4.0;S;0.16329168199755906;4.0;N;S;S;N;N;S;S;N;N
65.0;Especialização;1.0;0.0;5.0;S;;4.0;N;S;S;N;N;S;S;N;N
33.0;Médio;3.0;0.0;4.0;N;0.9472031492105683;3.0;N;S;S;N;N;S;S;N;N
20.0;Especialização;4.0;0.0;0.0;N;0.8719923739971334;2.0;N;S;S;N;N;S;S;N;N
37.0;Especialização;3.0;0.0;9.0;N;0.2506620347114671;4.0;S;N;N;S;S;S;S;S;S
41.0;Especialização;4.0;0.0;0.0;S;0.8581783863106291;1.0;N;S;S;N;N;S;S;N;N
71.0;Não Especifica;0.0;0.0;3.0;N;0.49763821183769175;0.0;N;S;S;N;N;S;S;N;N
73.0;Médio;0.0;0.0;2.0;S;0.5949302374008253;0.0;N;S;S;N;N;S;S;N;N
50.0;Médio;4.0;0.0;10.0;S;0.8406006225041451;2.0;N;S;S;N;N;S;S;N;N
41.0;Especialização;4.0;0.0;7.0;N;0.02958284454523752;0.0;N;N;S;N;N;S;S;N;N
69.0;Especialização;3.0;0.0;6.0;S;0.36294259217564573;3.0;N;N;S;N;N;S;S;N;N
28.0;nan;4.0;0.0;10.0;N;0.8156933772444657;3.0;N;N;S;N;N;S;S;N;N
66.0;Especialização;1.0;0.0;6.0;N;0.813954783801723;1.0;N;N;S;N;N;S;S;N;N
25.0;Especialização;0.0;0.0;7.0;S;0.8486879268829328;5.0;N;N;S;N;N;S;S;N;N
53.0;Especialização;0.0;0.0;9.0;S;0.16921590013949128;2.0;N;N;S;N;N;S;S;N;N
55.0;Especialização;5.0;0.0;;N;0.7058866182279601;2.0;N;N;S;N;N;S;S;N;N
57.0;Especialização;4.0;0.0;9.0;N;0.14650334050541858;0.0;N;N;S;N;N;S;S;N;N
37.0;Especialização;2.0;0.0;1.0;N;0.7850980089510253;4.0;N;N;S;N;N;S;S;N;N
52.0;Especialização;2.0;0.0;3.0;N;0.2451260044545075;4.0;N;N;S;N;N;S;S;N;N
65.0;Médio;4.0;0.0;10.0;N;0.737817727586946;5.0;S;N;N;S;S;S;S;S;S
42.0;Especialização;1.0;0.0;5.0;N;0.4550016185279725;4.0;N;N;S;N;N;S;S;N;N
52.0;Não Especifica;2.0;0.0;2.0;N;0.9862634645527724;5.0;N;N;S;N;N;S;S;N;N
42.0;Especialização;5.0;0.0;;S;0.5798938307492809;1.0;N;N;S;N;N;S;S;N;N
46.0;Especialização;4.0;0.0;5.0;N;0.6325793642202862;2.0;N;N;S;N;N;S;S;N;N
35.0;Especialização;1.0;0.0;0.0;S;0.3681635138512874;0.0;N;N;S;N;N;S;S;N;N
63.0;Especialização;1.0;0.0;0.0;S;0.7345201578474331;1.0;N;N;S;N;N;S;S;N;N
35.0;Especialização;3.0;0.0;4.0;N;0.494885641104835;3.0;N;N;S;N;N;S;S;N;N
19.0;Especialização;1.0;0.0;0.0;N;0.018066635095864148;3.0;N;N;S;N;N;S;S;N;N
71.0;Especialização;2.0;0.0;9.0;N;0.6085815978756451;3.0;N;N;S;N;N;S;S;N;N
;Especialização;2.0;0.0;7.0;N;0.8304595904293615;;N;N;S;N;N;S;S;N;N
33.0;Médio;4.0;0.0;1.0;N;0.23680177006045067;5.0;N;N;S;N;N;S;S;N;N
58.0;Especialização;4.0;0.0;5.0;S;0.2210637550851846;2.0;N;N;S;N;N;S;S;N;N
53.0;Especialização;1.0;0.0;9.0;S;0.6088861831192705;3.0;N;N;S;N;N;S;S;N;N
50.0;nan;5.0;0.0;9.0;N;0.817979276425494;5.0;S;N;N;S;S;S;N;S;N
21.0;Especialização;0.0;0.0;4.0;N;0.24962033784357585;5.0;N;N;S;N;N;S;S;N;N
50.0;Especialização;3.0;0.0;9.0;N;0.9322626512430391;4.0;S;S;N;S;S;S;N;S;N
31.0;Médio;0.0;0.0;3.0;N;;5.0;N;N;S;N;N;S;S;N;N
38.0;Especialização;1.0;0.0;0.0;S;0.20053667190793334;3.0;N;N;S;N;N;S;S;N;N
65.0;Especialização;1.0;0.0;2.0;S;0.2637844120568157;1.0;N;N;S;N;N;S;S;N;N
37.0;Especialização;0.0;0.0;3.0;S;0.7005988109481615;3.0;N;N;S;N;N;S;S;N;N
73.0;Médio;3.0;0.0;1.0;N;0.951733109024426;4.0;N;N;S;N;N;S;S;N;N
25.0;Especialização;0.0;0.0;1.0;N;0.7098826887763147;3.0;N;N;S;N;N;S;S;N;N
24.0;Especialização;4.0;0.0;1.0;N;0.444900049820538;0.0;N;N;S;N;N;S;S;N;N
20.0;Médio;2.0;0.0;10.0;S;0.1690013464265031;4.0;S;S;N;S;S;S;N;S;N
34.0;Especialização;5.0;0.0;0.0;S;0.46100984883962115;2.0;N;N;S;N;N;S;S;N;N
50.0;Especialização;4.0;0.0;9.0;S;0.6067677919705544;3.0;N;N;S;N;N;S;S;N;N
65.0;Médio;2.0;0.0;1.0;N;0.3309519189566503;5.0;N;N;S;N;N;S;S;N;N
;Especialização;;0.0;5.0;S;0.5102578212000898;1.0;N;N;S;N;N;S;S;N;N
68.0;Especialização;5.0;0.0;2.0;N;0.13021412832870594;3.0;N;N;S;N;N;S;S;N;N
39.0;Especialização;5.0;0.0;9.0;S;0.4521881045125864;1.0;N;N;S;N;N;S;S;N;N
;Especialização;1.0;0.0;4.0;N;0.090775818929554;0.0;N;N;S;N;N;S;S;N;N
39.0;Especialização;5.0;0.0;0.0;N;0.049088749948990595;2.0;N;N;S;N;N;S;S;N;N
63.0;Médio;3.0;0.0;7.0;N;0.8572399155993272;5.0;N;N;S;N;N;S;S;N;N
47.0;Médio;0.0;0.0;3.0;N;0.2050815841460749;4.0;N;N;S;N;N;S;S;N;N
55.0;Especialização;3.0;0.0;8.0;S;;4.0;S;S;N;S;S;S;N;S;N
55.0;Especialização;0.0;0.0;3.0;S;0.14898275840999242;2.0;N;N;S;N;N;S;S;N;N
62.0;Especialização;4.0;0.0;1.0;S;0.26252757090929135;0.0;N;N;S;N;N;S;S;N;N
68.0;Especialização;4.0;0.0;2.0;N;0.36133941976948436;0.0;N;N;S;N;N;S;S;N;N
71.0;Especialização;0.0;0.0;4.0;S;0.14367643635477023;3.0;N;N;S;N;N;S;S;N;N
25.0;Especialização;3.0;0.0;9.0;N;0.04596229701111032;0.0;N;N;S;N;N;S;S;N;N
44.0;Especialização;0.0;0.0;5.0;S;0.877159802018011;3.0;N;N;S;N;N;S;S;N;N
44.0;Especialização;5.0;0.0;6.0;S;0.01183283587977213;1.0;N;N;S;N;N;S;S;N;N
51.0;Especialização;1.0;0.0;3.0;N;0.06132098283506782;2.0;N;N;S;N;N;S;S;N;N
38.0;Especialização;4.0;0.0;6.0;N;0.8050721608281025;1.0;N;N;S;N;N;S;S;N;N
47.0;Especialização;1.0;0.0;9.0;N;0.28200833677305603;1.0;N;N;S;N;N;S;S;N;N
50.0;Especialização;5.0;0.0;2.0;S;0.7228203011146973;1.0;N;N;S;N;N;S;S;N;N
45.0;Especialização;5.0;0.0;6.0;N;0.14622574921791376;1.0;N;N;S;N;N;S;S;N;N
64.0;Especialização;4.0;0.0;3.0;S;0.23728174859671936;4.0;N;N;S;N;N;S;S;N;N
50.0;Especialização;4.0;0.0;7.0;S;0.5727765165969935;0.0;N;N;S;N;N;S;S;N;N
22.0;Especialização;5.0;0.0;8.0;S;0.9886358384892835;2.0;N;N;S;N;N;S;S;N;N
65.0;Médio;2.0;0.0;6.0;N;0.07344447015922317;2.0;N;N;S;N;N;S;S;N;N
36.0;Especialização;1.0;0.0;7.0;S;0.40055459798183224;5.0;N;N;S;N;N;S;S;N;N
21.0;Especialização;1.0;0.0;7.0;N;0.04308097000592481;1.0;N;N;S;N;N;S;S;N;N
52.0;Especialização;2.0;0.0;1.0;N;0.1992264426559749;2.0;N;N;S;N;N;S;S;N;N
66.0;Especialização;3.0;0.0;8.0;S;0.9074710268385046;3.0;N;N;S;N;N;S;S;N;N
34.0;Especialização;1.0;0.0;5.0;S;0.09646010378976966;2.0;N;N;S;N;N;S;S;N;N
61.0;Especialização;0.0;0.0;10.0;S;0.8568559213756336;1.0;N;N;S;N;N;S;S;N;N
45.0;Médio;5.0;0.0;3.0;S;0.17780323811008125;2.0;N;N;S;N;N;S;S;N;N
47.0;Especialização;5.0;0.0;4.0;N;0.8617848465377039;0.0;N;N;S;N;N;S;S;N;N
46.0;Especialização;2.0;0.0;9.0;N;0.5380219631356752;1.0;N;N;S;N;N;S;S;N;N
63.0;Especialização;1.0;0.0;4.0;N;0.8782066742268435;4.0;N;N;S;N;N;S;S;N;N
70.0;Especialização;;0.0;6.0;N;0.15170364465152042;0.0;N;N;S;N;N;S;S;N;N
23.0;Especialização;1.0;0.0;8.0;N;0.762036551307826;2.0;N;N;S;N;N;S;S;N;N
52.0;Especialização;5.0;;6.0;N;0.6806985960805767;4.0;N;N;S;N;N;S;S;N;N
58.0;Médio;4.0;0.0;8.0;N;0.5429333873929625;5.0;S;S;N;S;S;S;N;S;N
54.0;Médio;0.0;0.0;3.0;N;0.810587344410973;0.0;N;N;S;N;N;S;S;N;N
41.0;Especialização;2.0;0.0;9.0;N;0.6482760244270397;5.0;S;S;N;S;S;S;N;S;N
46.0;Médio;4.0;0.0;9.0;S;;3.0;N;N;S;N;N;S;S;N;N
66.0;Médio;3.0;;3.0;S;0.38106214678556605;0.0;N;N;S;N;N;S;S;N;N
63.0;Especialização;4.0;0.0;5.0;N;0.589923178273815;4.0;N;N;S;N;N;S;S;N;N
70.0;Especialização;;0.0;7.0;N;0.8706008425757117;5.0;N;N;S;N;N;S;S;N;N
;Especialização;3.0;0.0;8.0;S;0.21481406410413462;3.0;N;N;S;N;N;S;S;N;N
52.0;Especialização;4.0;0.0;0.0;S;0.48574135661685425;5.0;N;N;S;N;N;S;S;N;N
50.0;Especialização;2.0;0.0;0.0;S;0.960741821728669;2.0;N;N;S;N;N;S;S;N;N
69.0;Especialização;5.0;0.0;7.0;N;0.47360180149468445;1.0;N;N;S;N;N;S;S;N;N
38.0;Especialização;1.0;0.0;10.0;S;0.2528294451955403;5.0;S;S;N;S;S;S;N;S;N
49.0;Médio;4.0;0.0;6.0;S;0.35107623874323823;2.0;N;N;S;N;N;S;S;N;N
40.0;Especialização;2.0;0.0;8.0;S;0.8850841193734466;1.0;N;N;S;N;N;S;S;N;N
50.0;Especialização;1.0;0.0;10.0;S;0.9548830387675503;1.0;N;N;S;N;N;S;S;N;N
20.0;Especialização;1.0;0.0;2.0;S;0.9501076426861392;4.0;N;N;S;N;N;S;S;N;N
35.0;Especialização;4.0;0.0;9.0;N;0.6989423919685712;3.0;N;N;S;N;N;S;S;N;N
42.0;Especialização;2.0;0.0;4.0;S;0.5096018888246124;3.0;N;N;S;N;N;S;S;N;N
59.0;Especialização;5.0;0.0;2.0;N;0.18268893490734184;0.0;N;N;S;N;N;S;S;N;N
;Especialização;4.0;0.0;4.0;S;0.12322101207046454;2.0;N;N;N;N;N;S;N;N;N
71.0;Especialização;3.0;0.0;9.0;S;0.059766607641346225;4.0;S;S;N;S;S;S;N;S;N
75.0;Especialização;1.0;0.0;0.0;S;0.017714909508969257;5.0;N;N;N;N;N;S;N;N;N
20.0;Especialização;4.0;0.0;10.0;S;0.878116722105682;2.0;N;N;N;N;N;S;N;N;N
57.0;Médio;1.0;0.0;3.0;S;0.8090863158033444;;N;N;N;N;N;S;N;N;N
63.0;Especialização;2.0;0.0;5.0;N;0.5678213805004708;5.0;N;N;N;N;N;S;N;N;N
41.0;Especialização;0.0;0.0;1.0;N;0.9987232545377139;5.0;N;N;N;N;N;S;N;N;N
67.0;Especialização;4.0;0.0;6.0;N;0.9530520722016411;0.0;N;N;N;N;N;S;N;N;N
49.0;Especialização;5.0;0.0;7.0;N;;0.0;N;N;N;N;N;S;N;N;N
64.0;Médio;4.0;0.0;0.0;N;0.46457456704025346;4.0;N;N;N;N;N;S;N;N;N
39.0;Especialização;1.0;0.0;3.0;N;0.1521707161131296;0.0;N;N;N;N;N;S;N;N;N
40.0;Especialização;2.0;0.0;10.0;N;0.5155938052543524;4.0;S;S;S;S;S;S;N;S;N
19.0;Especialização;3.0;0.0;3.0;S;0.15774367288552726;0.0;N;N;N;N;N;S;N;N;N
44.0;Especialização;5.0;0.0;4.0;N;0.398451304246189;3.0;N;N;N;N;N;S;N;N;N
59.0;Especialização;2.0;;3.0;S;0.9426481084327509;4.0;N;N;N;N;N;S;N;N;N
19.0;Especialização;4.0;0.0;8.0;S;0.3419789893356374;3.0;N;N;N;N;N;S;N;N;N
43.0;Médio;3.0;0.0;6.0;N;0.15278727364346711;3.0;N;N;N;N;N;S;N;N;N
34.0;Especialização;2.0;0.0;1.0;S;0.5823966042362146;4.0;N;N;N;N;N;S;N;N;N
57.0;Especialização;0.0;0.0;0.0;S;0.6023641741274721;2.0;N;N;N;N;N;S;N;N;N
50.0;Especialização;5.0;0.0;8.0;N;0.19380424246791583;1.0;N;N;N;N;N;S;N;N;N
26.0;Especialização;1.0;;0.0;S;0.19658658758196024;0.0;N;N;N;N;N;S;N;N;N
60.0;Especialização;2.0;0.0;5.0;N;0.989549791324827;5.0;N;N;N;N;N;S;N;N;N
71.0;Especialização;2.0;0.0;1.0;S;0.243281072862212;0.0;N;N;N;N;N;S;N;N;N
65.0;Médio;0.0;0.0;3.0;N;0.8381920347835841;;N;N;N;N;N;S;N;N;N
56.0;Especialização;4.0;0.0;5.0;S;0.4703238255459795;2.0;N;N;N;N;N;S;N;N;N
46.0;Médio;5.0;0.0;4.0;N;0.434989238912728;;N;N;N;N;N;S;N;N;N
59.0;Especialização;5.0;0.0;10.0;S;0.2949624161637524;2.0;N;N;N;N;N;S;N;N;N
72.0;Não Especifica;1.0;0.0;5.0;N;0.7738257968923308;1.0;N;N;N;N;N;S;N;N;N
43.0;Especialização;2.0;0.0;2.0;S;0.8806608784415548;4.0;N;N;N;N;N;S;N;N;N
52.0;Especialização;3.0;0.0;;S;0.2611274615590803;4.0;N;N;N;N;N;S;N;N;N
67.0;Especialização;2.0;0.0;1.0;N;0.09509666934911398;5.0;N;N;N;N;N;S;N;N;N
42.0;nan;1.0;0.0;6.0;S;0.13691955288560986;3.0;N;N;N;N;N;S;N;N;N
41.0;Especialização;2.0;0.0;2.0;N;0.7928035347662441;3.0;N;N;N;N;N;S;N;N;N
30.0;Especialização;0.0;0.0;0.0;S;0.4358269113196258;5.0;N;N;N;N;N;S;N;N;N
;Especialização;2.0;0.0;7.0;S;0.13191465841072292;4.0;N;N;N;N;N;S;N;N;N
24.0;Médio;2.0;0.0;7.0;N;0.34028820641962454;5.0;N;N;N;N;N;S;N;N;N
74.0;Especialização;3.0;0.0;2.0;S;;3.0;N;N;N;N;N;S;N;N;N
53.0;Especialização;0.0;0.0;6.0;N;0.8520516838450082;5.0;N;N;N;N;N;S;N;N;N
62.0;Especialização;0.0;0.0;8.0;n;0.641743254225175;4.0;S;S;S;S;S;S;N;S;N
37.0;Especialização;2.0;0.0;;S;0.17603280108000074;2.0;N;N;N;N;N;N;N;N;N
18.0;Médio;5.0;0.0;2.0;S;0.15870271235833644;0.0;N;N;N;N;N;N;N;N;N
25.0;Especialização;3.0;0.0;1.0;S;0.4123342156333225;4.0;N;N;N;N;N;N;N;N;N
63.0;Especialização;2.0;0.0;9.0;N;0.07519284770175638;5.0;S;S;S;S;S;S;N;S;N
33.0;Especialização;2.0;0.0;6.0;N;0.755577195283873;4.0;N;N;N;N;N;N;N;N;N
31.0;Especialização;1.0;0.0;6.0;S;0.4014538203037721;4.0;N;N;N;N;N;N;N;N;N
29.0;Especialização;1.0;0.0;;S;0.3430237727813903;3.0;N;N;N;N;N;N;N;N;N
68.0;Especialização;5.0;0.0;4.0;N;0.5091083323914358;5.0;N;N;N;N;N;N;N;N;N
40.0;Especialização;3.0;0.0;3.0;S;0.7089568037628478;3.0;N;N;N;N;N;N;N;N;N
32.0;Médio;4.0;0.0;7.0;N;0.5693469444930521;5.0;N;N;N;N;N;N;N;N;N
45.0;Especialização;1.0;0.0;3.0;S;0.8024027817219871;3.0;N;N;N;N;N;N;N;N;N
51.0;Especialização;4.0;;3.0;S;0.6293625638701175;3.0;N;N;N;N;N;N;N;N;N
19.0;Especialização;0.0;0.0;1.0;N;0.7879702674082638;2.0;N;N;N;N;N;N;N;N;N
49.0;Especialização;1.0;0.0;0.0;S;0.6967822735646749;4.0;N;N;N;N;N;N;N;N;N
40.0;Especialização;1.0;0.0;3.0;N;0.1931228402637365;2.0;N;N;N;N;N;N;N;N;N
39.0;Especialização;3.0;0.0;6.0;N;0.05235445018579876;3.0;N;N;N;N;N;N;N;N;N
68.0;Médio;5.0;;8.0;N;0.9033968005033816;2.0;N;N;N;N;N;N;N;N;N
42.0;Não Especifica;4.0;0.0;8.0;N;0.9456561653820842;4.0;S;S;S;S;N;S;N;S;N
75.0;Especialização;;0.0;9.0;N;0.7269322966314722;4.0;S;S;S;S;N;S;N;S;N
39.0;Especialização;1.0;0.0;0.0;N;0.724205822695949;3.0;N;N;N;N;N;N;N;N;N
75.0;Especialização;3.0;0.0;4.0;S;0.2701470804941095;4.0;N;N;N;N;N;N;N;N;N
75.0;Médio;3.0;0.0;6.0;N;0.5424417088818329;2.0;N;N;N;N;N;N;N;N;N
39.0;nan;5.0;0.0;6.0;N;0.9922396637046083;1.0;N;N;N;N;N;N;N;N;N
66.0;Médio;4.0;0.0;9.0;S;0.8561435980700195;4.0;S;S;S;S;N;S;N;S;N
69.0;Especialização;0.0;0.0;5.0;N;0.30439435255199665;2.0;N;N;N;N;N;N;N;N;N
59.0;nan;5.0;0.0;10.0;S;0.3010458656978904;2.0;N;N;N;N;N;N;N;N;N
23.0;Especialização;0.0;0.0;9.0;N;0.48357729114805914;2.0;N;N;N;N;N;N;N;N;N
32.0;Não Especifica;2.0;0.0;3.0;N;0.4045986661677845;4.0;N;N;N;N;N;N;N;N;N
71.0;Médio;1.0;0.0;2.0;N;0.37115304628017465;1.0;N;N;N;N;N;N;N;N;N
60.0;Especialização;4.0;0.0;8.0;S;0.6269719088061033;3.0;N;N;N;N;N;N;N;N;N
54.0;Especialização;5.0;0.0;9.0;S;0.011492469633537561;3.0;N;N;N;N;N;N;N;N;N
50.0;Especialização;1.0;0.0;3.0;N;0.7633396360332768;4.0;N;N;N;N;N;N;N;N;N
25.0;Médio;4.0;0.0;7.0;N;0.740052996675785;4.0;N;N;N;N;N;N;N;N;N
70.0;Especialização;4.0;0.0;0.0;S;0.8303256805947012;0.0;N;N;N;N;N;N;N;N;N
61.0;Especialização;4.0;0.0;6.0;S;0.8414506733068134;5.0;N;N;N;N;N;N;N;N;N
61.0;Médio;1.0;0.0;5.0;S;0.5663996947604685;1.0;N;N;N;N;N;N;N;N;N
22.0;Médio;5.0;0.0;0.0;N;0.7800739356232906;2.0;N;N;N;N;N;N;N;N;N
56.0;Especialização;3.0;0.0;3.0;S;0.4923951254805192;5.0;N;N;N;N;N;N;N;N;N
