Nivel_educacao,Avaliacao_desempenho,Experiencia_cargos_lideranca,Habilidades_competencias,Treinamento_lideranca,Feedback_supervisores,Satisfacao_trabalho,Lider,Coach,Empodera,Sucesso_membros,Orientado_resultados,Comunicador,Desenvolvimento_carreira,Estrategia_equipe,Habilidades_tecnicas,Idade_18-29,Idade_30-39,Idade_40-49,Idade_50-59,Idade_60-69,Idade_70-79,Idade_80-89,Indice_lideranca,Indice_competencias,Engajamento_desenvolvimento
1,2.0,0.0,9.0,1,0.0654813818302191,1.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.35516046061007306,5.5,1.0218271272767396
1,5.0,0.0,7.0,1,0.8715420140012303,5.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.62384733800041,6.0,2.290514004667077
1,2.0,0.0,2.0,0,0.7307349024056865,1.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.2435783008018955,2.0,0.9102449674685622
0,2.0,0.0,5.0,1,0.317499287594569,0.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.43916642919818966,3.5,1.1058330958648563
2,0.0,0.0,6.0,1,0.504578002897229,0.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.5015260009657431,3.0,0.5015260009657431
0,3.0,0.0,9.0,0,0.1357441844518385,1.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.04524806148394617,6.0,1.0452480614839461
0,3.0,0.0,10.0,0,0.7071602939808602,4.0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0.23572009799362006,6.5,1.23572009799362
1,0.0,0.0,0.0,1,0.0703305920874389,2.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.35677686402914627,0.0,0.35677686402914627
1,4.0,0.0,0.0,0,0.7570330569412019,0.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.252344352313734,2.0,1.5856776856470673
1,0.0,0.0,6.0,1,0.5468365102699866,5.0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.5156121700899955,3.0,0.5156121700899955
2,4.0,0.0,10.0,1,0.2788505300867647,0.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.42628351002892156,7.0,1.759616843362255
1,0.0,0.0,2.0,0,0.8625743540614568,5.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.28752478468715226,1.0,0.28752478468715226
1,1.0,0.0,2.0,0,0.9860718703388544,2.0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.3286906234462848,1.5,0.6620239567796181
2,2.0,0.0,4.0,1,0.254349101197638,0.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.41811636706587935,3.0,1.0847830337325461
2,2.0,0.0,10.0,0,0.8062461495859325,4.0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.2687487165286442,6.0,0.9354153831953109
1,5.0,0.0,5.0,1,0.7501663163764574,5.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.5833887721254858,5.0,2.2500554387921525
1,3.0,0.0,1.0,0,0.7471901211056694,0.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.2490633737018898,2.0,1.2490633737018897
1,5.0,0.0,2.0,1,0.9572356114840272,0.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.6524118704946757,3.5,2.3190785371613423
1,1.0,0.0,5.0,0,0.4866170923019923,1.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.16220569743399743,3.0,0.4955390307673308
1,5.0,0.0,2.0,1,0.6741680405566547,4.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.5580560135188849,3.5,2.2247226801855517
1,2.0,0.0,4.0,1,0.8238773636258041,4.0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.6079591212086014,3.0,1.274625787875268
1,3.0,0.0,8.0,0,0.4795364450430264,1.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.1598454816810088,5.5,1.1598454816810089
0,1.0,0.0,2.0,1,0.4814312028120059,5.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.49381040093733536,1.5,0.8271437342706687
1,2.0,0.0,10.0,1,0.3186547540673513,3.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.4395515846891171,6.0,1.1062182513557837
1,4.0,0.0,10.0,1,0.6861957796855566,4.0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0.5620652598951855,7.0,1.895398593228519
0,1.0,0.0,4.0,1,0.4511398995010499,3.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.4837132998336833,2.5,0.8170466331670166
1,3.0,0.0,4.0,0,0.4193366573987367,5.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.1397788857995789,3.5,1.139778885799579
2,5.0,0.0,10.0,1,0.0725896431691186,2.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.3575298810563729,7.5,2.0241965477230397
0,5.0,0.0,5.0,1,0.0065011468284155,4.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.3355003822761385,5.0,2.002167048942805
0,1.0,0.0,5.0,1,0.5288939665318434,0.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.5096313221772811,3.0,0.8429646555106145
1,3.0,0.0,0.0,0,0.4174928523515995,4.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.13916428411719983,1.5,1.1391642841171998
1,1.0,0.0,10.0,0,0.7960367599017643,2.0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.26534558663392144,5.5,0.5986789199672548
0,3.0,0.0,8.0,1,0.5426540563071215,3.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.5142180187690405,5.5,1.5142180187690404
0,5.0,0.0,4.0,1,0.9367060433822256,0.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.6455686811274085,4.5,2.312235347794075
0,2.0,0.0,0.0,0,0.1961407988609985,2.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.0653802662869995,1.0,0.7320469329536662
0,0.0,0.0,7.0,0,0.9901503403850398,5.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.33005011346167995,3.5,0.33005011346167995
2,2.0,0.0,6.0,1,0.2979191943121063,2.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.4326397314373687,4.0,1.0993063981040354
1,0.0,0.0,6.0,0,0.6424239735733059,4.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.21414132452443532,3.0,0.21414132452443532
1,5.0,0.0,4.0,1,0.5018537136166513,5.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.5006179045388838,4.5,2.1672845712055504
1,2.0,0.0,0.0,1,0.3595764012492494,1.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.4531921337497498,1.0,1.1198588004164165
2,2.0,0.0,8.0,1,0.1393091832654466,1.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.3797697277551489,5.0,1.0464363944218156
1,1.0,0.0,10.0,0,0.1348341514522116,0.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.044944717150737196,5.5,0.37827805048407054
1,4.0,0.0,8.0,1,0.7115058273781953,2.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.5705019424593984,6.0,1.9038352757927317
2,5.0,0.0,7.0,1,0.3776413829763113,3.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.4592137943254371,6.0,2.1258804609921036
1,3.0,0.0,4.0,0,0.9612979741329428,0.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.32043265804431426,3.5,1.3204326580443142
1,5.0,0.0,2.0,1,0.325648486506338,5.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.441882828835446,3.5,2.1085494955021127
2,3.0,0.0,7.0,1,0.9835237217479628,0.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.6611745739159876,5.0,1.6611745739159876
1,3.0,0.0,0.0,1,0.2054232565952627,4.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.4018077521984209,1.5,1.401807752198421
1,0.0,0.0,2.0,0,0.1028143862310535,5.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.03427146207701783,1.0,0.03427146207701783
1,0.0,0.0,10.0,0,0.3125697335229571,3.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.10418991117431903,5.0,0.10418991117431903
1,3.0,0.0,6.0,1,0.885584789428589,2.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.6285282631428629,4.5,1.628528263142863
1,1.0,0.0,3.0,0,0.5218519444952847,5.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.1739506481650949,2.0,0.5072839814984282
1,0.0,0.0,6.0,1,0.135650105937208,2.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.37855003531240267,3.0,0.37855003531240267
1,5.0,0.0,10.0,1,0.202499049604095,2.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.4008330165346983,7.5,2.067499683201365
1,5.0,0.0,4.0,0,0.3112606621495632,0.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.10375355404985441,4.5,1.7704202207165212
1,3.0,0.0,5.0,0,0.5901667378127078,4.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.19672224593756926,4.0,1.1967222459375693
2,4.0,0.0,6.0,1,0.3323789398776207,0.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.4441263132925402,5.0,1.7774596466258734
1,5.0,0.0,9.0,0,0.7470540820893272,1.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.24901802736310907,7.0,1.9156846940297758
2,3.0,0.0,6.0,0,0.6162935561852966,1.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.20543118539509886,4.5,1.205431185395099
1,0.0,0.0,6.0,0,0.8738237373533401,2.0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.29127457911778004,3.0,0.29127457911778004
1,0.0,0.0,10.0,0,0.3311764141010678,5.0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0.11039213803368926,5.0,0.11039213803368926
2,3.0,0.0,6.0,0,0.996271567803204,2.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.33209052260106803,4.5,1.332090522601068
1,1.0,0.0,2.0,1,0.3556333218073557,5.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.45187777393578527,1.5,0.7852111072691187
1,4.0,0.0,2.0,1,0.428602639780512,2.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.47620087992683735,3.0,1.8095342132601706
1,3.0,0.0,6.0,0,0.8091272253580883,0.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.26970907511936276,4.5,1.2697090751193627
1,1.0,0.0,1.0,1,0.0886362338930926,2.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.36287874463103087,1.0,0.6962120779643642
1,1.0,0.0,1.0,0,0.3864901060585146,2.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.12883003535283818,1.0,0.4621633686861715
1,5.0,0.0,2.0,1,0.0857100934382839,4.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.361903364479428,3.5,2.0285700311460944
1,3.0,0.0,5.0,0,0.0046408254980069,5.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.0015469418326689666,4.0,1.001546941832669
1,1.0,0.0,7.0,1,0.0095442925823752,4.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.33651476419412507,4.0,0.6698480975274584
1,1.0,0.0,9.0,0,0.380287889502852,2.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.126762629834284,5.0,0.4600959631676173
1,1.0,0.0,9.0,1,0.8091638049477762,4.0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6030546016492587,5.0,0.9363879349825921
1,5.0,0.0,6.0,1,0.5870043605916931,4.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.5290014535305644,5.5,2.1956681201972312
2,3.0,0.0,3.0,1,0.6349140441376434,3.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.5449713480458812,3.0,1.544971348045881
1,1.0,0.0,1.0,0,0.5192492375848865,3.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.17308307919496216,1.0,0.5064164125282955
1,0.0,0.0,1.0,1,0.8197931441705587,1.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.6065977147235196,0.5,0.6065977147235196
1,3.0,0.0,3.0,1,0.8803787251861742,0.0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.6267929083953914,3.0,1.6267929083953916
2,5.0,0.0,5.0,0,0.8497407281453753,0.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.28324690938179176,5.0,1.9499135760484585
1,0.0,0.0,2.0,0,0.812132105803039,2.5115834218916047,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.2707107019343463,1.0,0.2707107019343463
1,2.0,0.0,5.0,1,0.1827130735632838,1.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.39423769118776125,3.5,1.060904357854428
2,3.0,0.0,4.0,0,0.5938762253652211,1.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.19795874178840703,3.5,1.197958741788407
1,2.0,0.0,4.0,0,0.5821631960983702,5.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.19405439869945673,3.0,0.8607210653661234
1,1.0,0.0,1.0,0,0.527944003747641,3.0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.17598133458254703,1.0,0.5093146679158803
1,5.0,0.0,7.0,0,0.4808127892967659,1.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.16027092976558863,6.0,1.8269375964322554
1,1.0,0.0,4.0,1,0.0891704771863834,2.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.3630568257287945,2.5,0.6963901590621279
1,5.0,0.0,10.0,0,0.1021632339062219,5.0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0.03405441130207396,7.5,1.7007210779687405
1,4.0,0.0,1.0,1,0.9022815704406234,4.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.6340938568135411,2.5,1.9674271901468743
1,1.0,0.0,6.0,1,0.6301864391211986,2.0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.5433954797070663,3.5,0.8767288130403995
3,2.0,0.0,8.0,1,0.2623172144980064,0.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.4207724048326688,5.0,1.0874390714993354
1,5.0,0.0,8.0,0,0.2793003892134562,3.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.09310012973781873,6.5,1.7597667964044854
1,1.0,0.0,0.0,0,0.6101948316486301,2.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.20339827721621004,0.5,0.5367316105495433
2,3.0,0.0,6.0,1,0.4069349746356621,4.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.468978324878554,4.5,1.4689783248785542
1,5.0,0.0,8.0,1,0.4413241709850946,2.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.48044139032836486,6.5,2.1471080569950316
2,5.0,0.0,5.0,0,0.060649990533419,2.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.020216663511139665,5.0,1.6868833301778061
1,1.0,0.0,0.0,0,0.1387391871097447,1.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.04624639570324823,0.5,0.3795797290365816
1,4.0,0.0,1.0,1,0.3933504265636626,3.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.4644501421878875,2.5,1.7977834755212208
1,1.0,0.0,3.0,0,0.6996864199347684,0.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.23322880664492282,2.0,0.5665621399782562
1,2.0,0.0,3.0,0,0.0480253875999131,4.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.016008462533304367,2.5,0.682675129199971
1,2.0,0.0,1.0,1,0.3345577928310832,5.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.44485259761036106,1.5,1.1115192642770277
2,5.0,0.0,7.0,0,0.6950719519345159,5.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.23169065064483862,6.0,1.8983573173115051
2,5.0,0.0,1.0,0,0.7920507904502913,4.0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.2640169301500971,3.0,1.930683596816764
1,1.0,0.0,2.0,1,0.1902207040953133,0.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.3967402346984377,1.5,0.730073568031771
1,2.0,0.0,3.0,0,0.7314871318934572,4.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.2438290439644857,2.5,0.9104957106311523
2,2.0,0.0,8.0,1,0.9554116940790296,1.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.6518038980263432,5.0,1.31847056469301
1,4.0,0.0,9.0,0,0.9068121500964484,5.0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0.30227071669881617,6.5,1.6356040500321496
3,3.0,0.0,0.0,1,0.7893760773775089,5.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.5964586924591696,1.5,1.5964586924591695
1,4.0,0.0,4.950680272108843,0,0.7123266860413382,2.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.23744222868044607,4.475340136054422,1.5707755620137795
2,0.0,0.0,4.0,1,0.2351383080197703,1.0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.4117127693399234,2.0,0.4117127693399234
1,4.0,0.0,6.0,0,0.6339032270481123,5.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.2113010756827041,5.0,1.5446344090160373
1,1.0,0.0,7.0,0,0.6432739938102959,1.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.21442466460343199,4.0,0.5477579979367654
1,3.0,0.0,4.0,0,0.4068213320926879,1.0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.13560711069756262,3.5,1.1356071106975627
1,1.0,0.0,7.0,1,0.4930154617009376,0.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.49767182056697923,4.0,0.8310051539003126
1,0.0,0.0,9.0,0,0.6940284881747067,5.0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.23134282939156892,4.5,0.23134282939156892
2,5.0,0.0,7.0,0,0.2953062084410316,0.0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.0984354028136772,6.0,1.7651020694803439
1,2.0,0.0,8.0,0,0.2463631519574395,0.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.08212105065247984,5.0,0.7487877173191465
1,4.0,0.0,1.0,0,0.6018068922988716,1.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.2006022974329572,2.5,1.5339356307662906
1,1.0,0.0,2.0,0,0.1307991114413599,3.0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.04359970381378663,1.5,0.37693303714711995
1,0.0,0.0,0.0,0,0.5825328304878139,2.5115834218916047,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.19417761016260462,0.0,0.19417761016260462
2,2.0,0.0,3.0,0,0.0888514850714308,3.0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.029617161690476932,2.5,0.6962838283571435
1,4.0,0.0,4.0,0,0.4905838796045088,5.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.1635279598681696,4.0,1.496861293201503
1,2.0,0.0,10.0,1,0.6204143747135337,1.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.5401381249045113,6.0,1.206804791571178
1,4.0,0.0,0.0,0,0.0701096392728418,0.0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.023369879757613937,2.0,1.3567032130909473
1,5.0,0.0,7.0,0,0.2069531519486293,3.0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.06898438398287643,6.0,1.735651050649543
1,3.0,0.0,1.0,0,0.3353742848795249,4.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.11179142829317497,2.0,1.1117914282931751
1,2.0,0.0,0.0,0,0.3685986951861589,0.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.12286623172871963,1.0,0.7895328983953863
1,2.0,0.0,1.0,0,0.6761046432541584,0.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.2253682144180528,1.5,0.8920348810847195
0,2.0,0.0,4.0,1,0.5290213405595241,0.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.509673780186508,3.0,1.1763404468531746
2,3.0,0.0,8.0,0,0.3821084703053269,3.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.12736949010177565,5.5,1.1273694901017757
2,0.0,0.0,8.0,0,0.45067625434165,2.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.15022541811388332,4.0,0.15022541811388332
2,4.0,0.0,1.0,1,0.0129766706502392,5.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.3376588902167464,2.5,1.6709922235500798
2,5.0,0.0,1.0,1,0.77052527930763,0.0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.5901750931025433,3.0,2.2568417597692103
1,3.0,0.0,6.0,0,0.829317492922566,4.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.27643916430752197,4.5,1.276439164307522
1,0.0,0.0,10.0,0,0.5409965214147301,1.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.18033217380491004,5.0,0.18033217380491004
0,4.0,0.0,2.0,0,0.527819191224517,2.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.17593973040817235,3.0,1.5092730637415057
0,3.0,0.0,0.0,0,0.7045786277731994,2.0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.23485954259106645,1.5,1.2348595425910665
2,5.0,0.0,5.0,0,0.8595595326534653,3.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.2865198442178218,5.0,1.9531865108844884
1,5.0,0.0,2.0,1,0.9426461464796644,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.6475487154932215,3.5,2.314215382159888
2,4.0,0.0,0.0,0,0.5433698872439848,3.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.18112329574799493,2.0,1.5144566290813284
1,2.0,0.0,3.0,0,0.1506582319889182,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.05021941066297273,2.5,0.7168860773296394
0,5.0,0.0,0.0,0,0.8786309261730072,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.2928769753910024,2.5,1.959543642057669
1,0.0,0.0,0.0,1,0.0406720183701149,2.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.34689067279003827,0.0,0.34689067279003827
2,3.0,0.0,1.0,0,0.8073371707198082,5.0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0.26911239023993605,2.0,1.269112390239936
1,0.0,0.0,9.0,0,0.6804216264256481,3.0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.22680720880854935,4.5,0.22680720880854935
1,2.0,0.0,7.0,0,0.904727607422946,1.0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.301575869140982,4.5,0.9682425358076486
1,0.0,0.0,1.0,0,0.8974631502474468,2.0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0.29915438341581563,0.5,0.29915438341581563
1,0.0,0.0,10.0,1,0.0531540854370796,2.0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.35105136181235985,5.0,0.35105136181235985
2,1.0,0.0,1.0,1,0.6094464071756721,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.536482135725224,1.0,0.8698154690585573
1,0.0,0.0,10.0,1,0.1246714551682017,3.0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.37489048505606726,5.0,0.37489048505606726
2,4.0,0.0,10.0,0,0.0784686117440547,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0261562039146849,7.0,1.3594895372480182
1,3.0,0.0,9.0,1,0.4482771458307305,2.0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.4827590486102435,6.0,1.4827590486102435
1,1.0,0.0,9.0,1,0.0975975398487406,3.0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.3658658466162468,5.0,0.6991991799495801
1,3.0,0.0,7.0,0,0.7279023831125928,3.0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.2426341277041976,5.0,1.2426341277041975
1,3.0,0.0,5.0,0,0.9689407105075996,5.0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.3229802368358665,4.0,1.3229802368358665
1,2.0,0.0,10.0,1,0.5695829577830928,4.0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0.523194319261031,6.0,1.1898609859276976
1,2.0,0.0,3.0,1,0.2351688695616866,1.0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0.4117229565205622,2.5,1.0783896231872288
1,1.0,0.0,2.0,1,0.8432063915253954,4.0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0.6144021305084651,1.5,0.9477354638417985
2,5.0,0.0,0.0,1,0.853103374930026,4.0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.6177011249766754,2.5,2.284367791643342
2,2.0,0.0,10.0,0,0.7327859723643944,2.0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.24426199078813146,6.0,0.910928657454798
1,2.0,0.0,2.0,0,0.6151321848133509,5.0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0.2050440616044503,2.0,0.871710728271117
1,2.0,0.0,8.0,1,0.867792454751724,1.0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0.6225974849172413,5.0,1.289264151583908
2,3.0,0.0,4.0,1,0.163291681997559,4.0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.3877638939991863,3.5,1.3877638939991863
2,3.0,0.0,4.0,0,0.9472031492105684,3.0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.3157343830701895,3.5,1.3157343830701895
1,4.0,0.0,0.0,0,0.8719923739971334,2.0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.2906641246657111,2.0,1.6239974579990444
1,3.0,0.0,9.0,0,0.2506620347114671,4.0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0.08355401157048903,6.0,1.0835540115704891
1,4.0,0.0,0.0,1,0.8581783863106291,1.0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0.6193927954368764,2.0,1.9527261287702098
3,0.0,0.0,3.0,0,0.4976382118376917,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.16587940394589723,1.5,0.16587940394589723
