Nivel_educacao,Avaliacao_desempenho,Experiencia_cargos_lideranca,Habilidades_competencias,Treinamento_lideranca,Feedback_supervisores,Satisfacao_trabalho,Coach,Empodera,Sucesso_membros,Orientado_resultados,Comunicador,Desenvolvimento_carreira,Estrategia_equipe,Habilidades_tecnicas,Idade_18-29,Idade_30-39,Idade_40-49,Idade_50-59,Idade_60-69,Idade_70-79,Idade_80-89,Indice_lideranca,Indice_competencias,Engajamento_desenvolvimento
0.25,0.0,0.0,1.0,1.0,0.6884427009199799,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5630291648931188,0.6666666666666666,0.2408132640561403
0.5,0.2,1.0,0.2,0.0,0.5713500672411528,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5239820345701302,0.2,0.2240754134414702
0.25,0.2,0.0,0.6000000000000001,0.0,0.0321337115853066,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0104833365224808,0.4666666666666667,0.1469969284301081
1.0,0.6000000000000001,1.0,1.0,1.0,0.963324787230596,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9883797502912056,0.8666666666666667,0.7092163478369631
0.5,0.6000000000000001,1.0,1.0,0.0,0.0194781919785758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3399481431293011,0.8666666666666667,0.431261187374977
0.75,0.4,0.0,0.6000000000000001,0.0,0.6673850966419088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2223219709510227,0.5333333333333333,0.3808398303633359
1.0,0.4,0.0,0.5,1.0,0.9602982515192892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.653685415246112,0.4666666666666667,0.5657470650696467
0.25,0.6000000000000001,0.0,0.2,0.0,0.3105618709237298,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1033313687317276,0.3333333333333333,0.4728702534748675
0.75,0.2,1.0,0.2,1.0,0.3072415651804993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7695942787440847,0.2,0.329358977639713
0.0,0.0,0.0,0.4950680272108843,1.0,0.0661657808727725,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3555171529870703,0.3300453514739229,0.1518616553898255
0.5,0.4,0.0,0.8,1.0,0.529773567502902,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5101174305156503,0.6666666666666666,0.5042055519906957
0.0,0.8,0.0,0.2,0.0,0.9955857548795426,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3317677445378275,0.4,0.7138279040060206
1.0,1.0,0.0,0.0,1.0,0.001921240741685,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3340933891496304,0.3333333333333333,0.8578614628101098
0.75,0.2,1.0,0.7000000000000001,0.0,0.7260675763467166,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5755760123592345,0.5333333333333333,0.246191566042375
0.0,0.4,0.0,0.1,1.0,0.5118310143218524,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.504134089033134,0.2,0.5016407469696221
0.5,0.8,1.0,0.0,0.0,0.0502387280863232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3502059247204022,0.2666666666666666,0.578694917272726
0.0,0.0,1.0,0.3,0.0,0.2027021793321515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4010482370268933,0.2,0.0283422488026054
0.25,0.0,0.0,0.6000000000000001,1.0,0.3700257795534578,0.8,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4568459949103972,0.4,0.1952970373254769
0.25,0.0,0.0,0.4,0.0,0.0398030790086967,0.502316684378321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0130408568366741,0.2666666666666666,0.0050565755641259
0.25,0.6000000000000001,0.0,0.4950680272108843,1.0,0.2807940428462223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42708969733056,0.5300453514739228,0.6116517335610527
0.5,0.6000000000000001,1.0,0.9,1.0,0.7979903253205463,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.933245314603384,0.8,0.6855825509194061
0.5,0.6000000000000001,0.0,0.9,1.0,0.7581469107268591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5862735764233575,0.8,0.6798871190165189
0.25,1.0,0.0,0.1,0.0,0.3679406275812094,0.4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1224655851088317,0.4,0.7671455884130577
0.25,0.2,0.0,0.8,1.0,0.2861891023857983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4288887993434154,0.6,0.3263496254178207
0.25,0.4,0.0,0.6000000000000001,0.0,0.2303115198717102,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0765701129845147,0.5333333333333333,0.3183621833435817
0.25,0.4,1.0,0.1,0.0,0.1489481154094781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3831227546678914,0.2,0.3067316608537961
0.5,0.2,0.0,0.4,1.0,0.772335571926575,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5910050995394374,0.3333333333333333,0.3958420155739928
0.5,0.8,0.0,0.7000000000000001,1.0,0.5745670849062555,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5250548203131271,0.7333333333333333,0.7966818851644946
0.25,0.0,0.0,0.0,0.0,0.5136696156694242,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1710621416208809,0.0,0.072793606090518
0.25,0.2,0.0,0.0,1.0,0.1963789362666475,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39893961167374,0.0666666666666666,0.3135116774021986
1.0,0.4,1.0,0.1,0.0,0.9423917204396182,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6477140861305813,0.2,0.4201507557610551
1.0,0.0,0.0,1.0,0.0,0.572981146003359,0.502316684378321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1908408841586689,0.6666666666666666,0.081271915128983
1.0,0.2,1.0,0.2,0.0,0.5098698726520717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5034801029372041,0.2,0.2152871038744016
0.5,0.8,1.0,1.0,0.0,0.4458394939973131,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.482127755984103,0.9333333333333332,0.6352442177268377
0.25,0.2,0.0,0.3,1.0,0.3322195935833755,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4442386854306389,0.2666666666666666,0.3329294713157121
0.25,0.6000000000000001,1.0,0.8,0.0,0.945087198314976,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6486129528873963,0.7333333333333333,0.5635727153413458
0.5,0.2,0.0,0.8,0.0,0.0898384820801629,0.502316684378321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0297262694293545,0.6,0.1552455585783202
0.0,0.0,1.0,0.1,0.0,0.4848226021125602,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4951275362021003,0.0666666666666666,0.0686700588747424
0.25,1.0,0.0,0.4,0.0,0.0933243919436843,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0308887232273317,0.6,0.7278904671979041
0.25,0.6000000000000001,0.0,0.6000000000000001,1.0,0.9494509315382412,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6500681363136311,0.6,0.7072331443105562
0.25,0.8,0.0,0.9,1.0,0.8665579113180765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6224256240418434,0.8666666666666667,0.8384206238006113
1.0,0.2,0.0,0.0,0.0,0.8477675151871402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2824744808367505,0.0666666666666666,0.2635880096283377
1.0,0.8,0.0,0.0,1.0,0.9235096453811754,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6414174402835181,0.2666666666666666,0.8465616108725159
0.25,1.0,0.0,0.2,0.0,0.1299640952782927,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0431070432544164,0.4666666666666667,0.7331279433884442
0.25,1.0,1.0,0.1,1.0,0.9754528841326277,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99242413263555,0.4,0.9970233101764174
1.0,0.8,1.0,0.9,0.0,0.8842341793714961,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6283201668548365,0.8666666666666667,0.6979107111134769
1.0,0.8,0.0,0.7000000000000001,1.0,0.0117876703576527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3373835684797324,0.7333333333333333,0.7162351698265911
0.0,0.6000000000000001,0.0,0.3,1.0,0.1738453528456871,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3914252895440015,0.4,0.5963639127953703
1.0,0.4,1.0,0.7000000000000001,0.0,0.9407566503903412,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6471688358334835,0.6,0.4199170300571446
0.5,0.4,0.0,1.0,1.0,0.7499131374043798,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5835278424700616,0.8,0.5356734857079893
0.25,0.6000000000000001,0.0,0.8,1.0,0.9077173065109924,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6361511353538652,0.7333333333333333,0.7012675155654486
1.0,0.2,0.0,0.3,1.0,0.696610137324459,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.565752777332866,0.2666666666666666,0.3850174148089459
0.25,1.0,0.0,0.4950680272108843,1.0,0.5799309379712404,0.2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.526843515836334,0.6633786848072563,0.9404852766410938
0.25,0.4,0.0,0.7000000000000001,1.0,0.8878222960438393,0.2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6295167037753687,0.6,0.555386962322014
0.25,0.4,1.0,0.5,1.0,0.9564441585533692,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9860852523691528,0.4666666666666667,0.5651961402993015
0.0,0.8,0.0,0.6000000000000001,0.0,0.7166968411414475,0.502316684378321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2387660635760875,0.6666666666666666,0.673962023210823
0.5,0.4,1.0,0.3,0.0,0.0010336175790959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3337973915602142,0.3333333333333333,0.285587967261425
0.5,0.0,0.0,0.7000000000000001,0.0,0.4763354935753868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1586122522888259,0.4666666666666667,0.0674568659489147
0.25,0.0,0.0,1.0,0.0,0.1811887993058316,0.502316684378321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0601890545738143,0.6666666666666666,0.0252670105934722
0.25,0.2,0.0,0.2,0.0,0.1305494519283988,0.6000000000000001,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0433022433851506,0.2,0.1610650034937635
0.0,0.8,0.0,0.6000000000000001,1.0,0.408028058191731,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4695186958305022,0.6666666666666666,0.7728759012773603
0.5,1.0,0.0,0.3,0.0,0.4498499537842774,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1497800628384219,0.5333333333333333,0.7788541478916643
0.25,0.0,0.0,0.5,1.0,0.5054104795227845,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5019930195980563,0.3333333333333333,0.2146496542442667
0.25,0.8,0.0,0.1,1.0,0.5786347707684368,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5264112801943629,0.3333333333333333,0.7972633420518284
0.25,0.0,0.0,1.0,0.0,0.9955825910328012,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3317666894831058,0.6666666666666666,0.1416808378272993
0.25,1.0,0.0,0.6000000000000001,1.0,0.2332485055181624,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.411234585578462,0.7333333333333333,0.8909286257842487
0.25,0.2,0.0,0.2,1.0,0.9873058183169184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6626916861559152,0.2,0.4265710183953806
0.25,0.6000000000000001,0.0,0.5,0.0,0.7015638636177283,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2337196372811226,0.5333333333333333,0.528762180559721
1.0,0.8,1.0,1.0,1.0,0.607141252319651,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8696024671299221,0.9333333333333332,0.8013382117918225
0.25,1.0,0.0,0.6000000000000001,0.0,0.8184568874994598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727002032992865,0.7333333333333333,0.8315448048375071
0.5,0.0,0.0,0.6000000000000001,1.0,0.366617484781509,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4557094235825674,0.4,0.1948098373458427
1.0,0.2,0.0,0.3,0.0,0.6308796657320103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2101484270358224,0.2666666666666666,0.2325848943147443
0.25,0.8,0.0,0.5,1.0,0.4665710340542383,0.6000000000000001,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.489041146869301,0.6,0.7812443490074935
0.25,0.2,0.0,0.7000000000000001,0.0,0.031314465703521,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0102101408507496,0.5333333333333333,0.1468798210190337
0.5,0.6000000000000001,0.0,0.2,1.0,0.1864880214891191,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3956412672245831,0.3333333333333333,0.598171123825442
0.25,0.6000000000000001,1.0,0.6000000000000001,0.0,0.1002625641042446,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3668874800230632,0.6,0.4428089398693669
0.25,0.6000000000000001,1.0,0.6000000000000001,1.0,0.9420026883087304,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9812694244815958,0.6,0.7061684523773365
0.0,0.0,1.0,0.1,0.0,0.2705815135481682,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423684103401208,0.0666666666666666,0.0380452857933636
0.5,0.0,0.0,0.8,1.0,0.5991507276911657,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5332527801119403,0.5333333333333333,0.2280493893183628
0.25,0.0,0.0,0.0,0.0,0.7697615504179532,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2564616653707707,0.0,0.1094007641394176
0.0,1.0,1.0,0.0,0.0,0.8455687770070381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6154263326512525,0.3333333333333333,0.8354203240926638
0.25,1.0,0.0,0.1,1.0,0.093311918928303,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3645696335498319,0.4,0.8709253377183876
0.0,0.0,0.0,0.7000000000000001,1.0,0.0895214250778721,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3633056094800323,0.4666666666666667,0.1552002367457339
0.25,0.0,0.0,0.4950680272108843,1.0,0.2826291937263359,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4277016690091089,0.3300453514739229,0.1828040994535783
0.25,1.0,0.0,0.4,1.0,0.8155961351117891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6054312918238492,0.6,0.9741725269905456
0.25,0.4,0.0,0.2,0.0,0.2198199058747011,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073071452085287,0.2666666666666666,0.3168624556299632
0.25,0.4,0.0,0.0,0.0,0.3156360102032792,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1050234527809174,0.1333333333333333,0.3305589247445816
1.0,0.8,0.0,0.9,1.0,0.7413345325319901,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5806671168042575,0.8666666666666667,0.820520520764798
1.0,0.4,0.0,0.0,1.0,0.7986565184561373,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5997824017238197,0.1333333333333333,0.5426411266676766
0.0,0.2,0.0,0.0,0.0,0.2756131216287537,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0916769347552105,0.0666666666666666,0.1818011843855546
0.5,0.8,0.0,0.4,1.0,0.3741691847824944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4582277050904152,0.5333333333333333,0.7680359318676766
0.0,0.4,0.0,0.0,1.0,0.8120518521430031,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6042493722219437,0.1333333333333333,0.5445559276858124
0.25,0.0,0.0,0.8,0.0,0.6283084045921234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2092909830987513,0.5333333333333333,0.0891806909424817
0.5,0.8,0.0,0.6000000000000001,1.0,0.5554136408177193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5186676804567419,0.6666666666666666,0.7939439888866664
0.0,0.2,1.0,0.4,1.0,0.9925674588363969,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9981313663690882,0.3333333333333333,0.4273231455808078
0.25,0.4,1.0,0.2,1.0,0.2405320832927631,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7473485255210919,0.2666666666666666,0.4628598191109153
1.0,0.6000000000000001,1.0,0.5,0.0,0.0857353785625226,0.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3620430684725489,0.5333333333333333,0.4407323458616185
0.0,0.4,0.0,0.1,1.0,0.988854661224738,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6632081821042201,0.2,0.5698290718084492
0.25,0.0,0.0,0.0,1.0,0.0330743206778706,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3444820731685353,0.0,0.1471313841510488
0.25,0.4,1.0,0.6000000000000001,0.0,0.015396867721835,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3385871352235395,0.5333333333333333,0.2876411274618328
0.0,0.8,1.0,0.1,0.0,0.4178558868427611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4727960028144867,0.3333333333333333,0.6312440904643727
0.5,0.4,1.0,0.4,1.0,0.6486446578913126,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8834426963167525,0.4,0.5211976247694289
0.5,1.0,1.0,0.5,1.0,0.6469158893628597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8828662001879358,0.6666666666666666,0.9500604657422216
0.25,0.2,0.0,0.6000000000000001,1.0,0.1313914937029014,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3772681105773974,0.4666666666666667,0.3042220229526709
0.5,1.0,0.0,0.0,1.0,0.7185160330350183,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5730577831028975,0.3333333333333333,0.9602953752418292
0.25,1.0,1.0,0.0,0.0,0.3062127458342289,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4355661264365655,0.3333333333333333,0.758321873111932
0.25,0.0,0.0,0.3,1.0,0.7997347492590254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6001419616496312,0.2,0.2567219478150951
0.5,0.8,0.0,0.3,1.0,0.4794552678397865,0.2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4933376797931063,0.4666666666666667,0.7830860906577711
0.25,0.8,0.0,0.6000000000000001,1.0,0.7229742637344898,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.574544478804095,0.6666666666666666,0.8178960052276321
0.5,0.6000000000000001,0.0,0.0,1.0,0.9201309289334664,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6402907325025659,0.2,0.7030419854972141
0.25,0.4,1.0,0.4950680272108843,0.0,0.4635650294501012,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4880387281018557,0.4633786848072562,0.3517046941062941
0.25,0.2,0.0,0.3,1.0,0.4924519062898771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4976716965401668,0.2666666666666666,0.3558339395940568
0.25,0.0,0.0,0.4,0.0,0.5169955290521279,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1721712410511116,0.2666666666666666,0.0732690300314443
